id,AssessTot,BldgArea,LotFront,YearBuilt,CommFAR,MedIncome,IfAlter,Central Harlem,Chelsea & Clinton,East Harlem,Gramercy Park and Murray Hill,GV & Soho,L Manhattan,L. East Side,U Eest Side,U West Side,WAHI,LandUse_1,LandUse_2,LandUse_3,LandUse_4,LandUse_5,LandUse_6,LandUse_7,LandUse_8,LandUse_9,LandUse_10,OwnerType_C,OwnerType_M,OwnerType_O,OwnerType_P,OwnerType_X,Zone,LandUse
38518,39780,2395,18.25,1930,0,33196,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
38519,16300,2280,18.25,1901,0,33196,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
38522,8536,890,21.33,1899,0,33196,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
38523,10256,1170,21.67,1899,0,33196,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
38524,403200,12830,41.58,1910,0,33196,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Central Harlem,2
38525,26752,2480,19.17,1901,0,33196,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
38526,27652,2202,18.92,1901,0,33196,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
38527,26615,2219,17.75,1901,0,33196,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
38531,26752,2618,17.25,1901,0,33196,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
38532,21886,2064,17.17,1901,0,33196,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
38533,21886,2289,19.08,1901,0,33196,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
38534,21886,2289,19.17,1901,0,33196,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
38535,27026,2926,19.17,1901,0,33196,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
38536,26615,2310,20,1901,0,33196,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
38537,38269,3052,18.17,1901,0,33196,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
38538,29306,10683,18.17,1901,0,33196,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
38539,16874,2313,18.17,1901,0,33196,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
38541,10804,2160,18.17,1901,0,33196,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
38542,26889,2244,18.17,1901,0,33196,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
38543,26889,2220,18.08,1901,0,33196,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
38544,26889,2220,18.17,1901,0,33196,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
38545,29890,3819,18.17,1910,0,33196,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
38547,8332,3815,18.17,1910,0,33196,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
38548,29890,2720,17.42,1920,0,33196,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
38549,30319,3476,44.17,1910,0,33196,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
38550,35044,7835,40.08,1920,0,33196,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
38552,6782850,30000,225,1937,0,33558,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Central Harlem,9
38553,6960150,225667,200,1957,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,3
38554,2598300,45072,104.92,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,3
38556,481050,27870,65.08,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,3
38560,1455750,13250,154.92,1993,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,WAHI,5
38563,69934,4160,20,1910,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38564,43707,3264,17,1910,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38567,212400,7512,30,1910,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,WAHI,8
38569,123002,3626,18.5,1910,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38570,54962,4033,18.5,1920,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38571,22204,3900,19.5,1920,0,39774,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,1
38572,27840,4320,18.5,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,1
38574,114480,5145,32.5,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38575,269263,5384,21,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38576,77227,6540,21,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38577,257716,5148,21,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38578,423900,17100,64.92,1906,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38579,569250,17100,64.92,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38580,2223000,53977,50,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,3
38582,527400,27380,79.92,1916,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38585,527400,18220,124.92,1910,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,WAHI,8
38587,1071900,67980,109.92,1910,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,3
38588,64227,4854,18,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38589,15525,6641,20,1901,0,39774,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,1
38591,73895,6541,19.92,1901,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38594,283050,8470,100,1926,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,WAHI,8
38596,384750,12695,37.5,1946,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38597,283050,12695,37.5,1907,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38598,511650,12695,37.5,1907,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38599,293850,12695,37.5,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38600,611100,17455,50.42,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38601,488250,12905,37.5,1946,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38602,274500,12905,37.5,1920,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38603,154350,12970,37.5,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38604,180900,12970,37.5,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38605,763650,17690,50.42,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,WAHI,2
38606,526950,12570,37.5,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38607,531900,12571,37.5,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38608,491400,12570,37.5,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38609,531000,12570,37.5,1920,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38613,110520,5759,62.5,1926,0,39774,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,1
38615,880650,42864,99.08,1950,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,3
38616,571950,30900,75,1913,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,3
38618,5237100,158081,178.92,1917,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,3
38619,509400,11778,215,1950,0,37280,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,WAHI,5
38623,653850,25400,75,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38626,1007550,23779,99.92,1900,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38627,138411,3588,18,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38628,24840,3618,18,1910,0,39774,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,1
38629,94972,3888,18,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38630,53463,3780,18,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38631,41472,6080,18,1920,0,39774,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,1
38633,132300,4863,18,1920,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38634,58176,4500,18,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,1
38636,3161250,70863,99.92,1916,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,3
38637,1368000,75679,99.92,1916,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,3
38640,60148,4706,18,1930,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38642,25230,4652,18,1901,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38643,47805,4536,18,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38644,61817,4534,18,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38645,61817,4530,18,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38646,179550,4530,18,1902,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,WAHI,8
38647,573300,20936,35,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38648,25380,4492,18,1910,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38650,68166,4863,18,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38653,25230,4485,18,1901,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38654,2327850,41857,199.83,1946,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38655,58228,5916,17,1920,0,39774,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,1
38656,73515,3464,18,1960,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38657,35665,4405,18,1899,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38660,35665,4502,18,1899,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38662,31839,5926,18,1901,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38664,144450,4784,19.92,1926,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,WAHI,8
38665,46781,3267,20,1920,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38666,32275,4660,20,1901,0,39774,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,1
38679,137250,4271,32,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,WAHI,8
38680,20285,4440,17,1920,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38681,314100,13191,99.92,1920,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38684,95850,4020,19,1926,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,WAHI,8
38685,341550,6633,75,1902,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,WAHI,8
38686,273150,13643,45,1911,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,WAHI,8
38687,1435050,59196,99.92,1915,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,3
38688,935100,55176,99.92,1925,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,3
38689,1067400,17595,45,1920,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38690,997650,33052,100,1912,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,WAHI,8
38693,526500,13811,99.92,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38694,92323,4590,18,1920,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38696,35665,4593,18,1899,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38697,199350,3180,20,1920,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,WAHI,8
38699,29859,4513,18,1901,0,39774,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,1
38700,63862,4454,17,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38702,28810,3800,19,1920,0,39774,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,1
38704,375300,13740,99.92,1900,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38705,37729,4825,17,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,1
38706,36356,5040,18,1899,0,39774,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,1
38707,11816,4420,18,1899,0,39774,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,1
38712,47806,5071,19.92,1899,0,39774,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,1
38713,123422,4336,20,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38714,104104,4392,20,1920,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38717,73515,4479,24.92,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38719,70172,4952,24.92,1926,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38722,28814,4276,19,1899,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38723,29859,2915,17,1899,0,39774,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,1
38725,52029,4196,17,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38728,60148,4302,17.5,1900,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38732,754200,13712,99.92,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38735,31053,3972,17.5,1901,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38739,62172,4472,20,1920,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38742,32616,3300,20,1901,0,39774,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,1
38744,400500,9278,74.92,1917,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,WAHI,8
38746,158400,3240,20,1926,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,WAHI,8
38749,198450,5160,20,1926,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,WAHI,8
38750,56807,3328,16,1926,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38759,658800,13630,99.92,1926,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38760,4770,5810,18,1899,0,39774,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,1
38763,30844,3972,17.5,1901,0,39774,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,1
38764,218250,3240,20,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,WAHI,8
38765,124538,3388,16,1926,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38773,4344300,59209,199.83,1974,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,WAHI,8
38774,27288,3666,41.67,1926,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38775,515250,9425,25,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38776,265950,13840,37.5,1926,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38777,533250,14605,37.5,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38778,757800,16530,100,1988,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,WAHI,8
38779,150750,3054,20,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,WAHI,8
38782,710550,17022,60,1925,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38783,445950,15075,40,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38784,629100,13088,34.92,1900,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38785,1292850,29244,65,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,3
38786,60624,5732,20,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38787,149241,5868,20,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38789,220050,6797,22,1890,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38790,34941,5400,20,1926,0,39774,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,1
38794,54286,4510,19,1901,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38797,378900,12650,37.5,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38798,428850,12650,37.5,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38800,98962,8685,25,1926,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,WAHI,2
38802,83127,6873,20,1919,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38804,443700,22224,50,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,3
38805,557100,9000,25,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38807,60624,5469,19,1920,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38810,68502,4816,20,1926,0,39774,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38813,476100,11097,25,1926,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
38814,504000,9230,25,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38815,468000,9230,24.83,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38816,468900,9120,25,1920,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,WAHI,4
38821,22413,2844,18,1910,0,39774,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WAHI,2
